file_i,file_j,jaccard
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/09/Level2.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/09/Level2.java,1.0
datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/02/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,1.0
datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/02/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/09/Level2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/09/Level2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/09/Level2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/09/Level2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/09/Level2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/09/Level2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/09/Level2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/09/Level2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/09/Level2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java,1.0
datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/02/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/09/Level2.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/02/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L4/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L5/06/inout.java,1.0
datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/09/Level2.java,1.0
datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,1.0
datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java,1.0
datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java,1.0
datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,1.0
datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L4/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L6/03/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L4/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L5/03/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java,1.0
datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,1.0
datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/09/Level2.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/02/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,1.0
datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java,1.0
datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,1.0
datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/09/Level2.java,1.0
datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,1.0
datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java,1.0
datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L5/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L6/03/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,1.0
datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L5/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L6/02/Main.java,1.0
datasets/IR-Plag-Dataset/case-02/non-plagiarized/13/No2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/06/inout.java,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L4/05/inputoutput.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L5/05/inputoutput.java,0.9351851851851852
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/01/L1.java,0.9324324324324325
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/01/L1.java,0.9324324324324325
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/01/L1.java,0.9324324324324325
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/01/L1.java,0.9324324324324325
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/09/Level2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/01/L1.java,0.9324324324324325
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/01/L1.java,0.9324324324324325
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/01/L1.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,0.9324324324324325
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/01/L1.java,0.9324324324324325
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/01/L1.java,0.9324324324324325
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/01/L1.java,0.9324324324324325
datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/01/L1.java,0.9324324324324325
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/01/L1.java,0.9324324324324325
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/01/L1.java,0.9324324324324325
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/01/L1.java,0.9324324324324325
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/01/L1.java,0.9324324324324325
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/01/L1.java,0.9324324324324325
datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/01/L1.java,0.9324324324324325
datasets/IR-Plag-Dataset/case-02/plagiarized/L4/08/Kasus2L4.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L5/08/Kasus2L5.java,0.9245283018867925
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/09/Level3.java,0.9135802469135802
datasets/IR-Plag-Dataset/case-02/plagiarized/L5/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L6/07/Main.java,0.9035087719298246
datasets/IR-Plag-Dataset/case-02/non-plagiarized/06/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,0.8904109589041096
datasets/IR-Plag-Dataset/case-02/non-plagiarized/06/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,0.8904109589041096
datasets/IR-Plag-Dataset/case-02/non-plagiarized/06/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,0.8904109589041096
datasets/IR-Plag-Dataset/case-02/non-plagiarized/06/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/09/Level2.java,0.8904109589041096
datasets/IR-Plag-Dataset/case-02/non-plagiarized/06/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,0.8904109589041096
datasets/IR-Plag-Dataset/case-02/non-plagiarized/06/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java,0.8904109589041096
datasets/IR-Plag-Dataset/case-02/non-plagiarized/06/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,0.8904109589041096
datasets/IR-Plag-Dataset/case-02/non-plagiarized/06/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java,0.8904109589041096
datasets/IR-Plag-Dataset/case-02/non-plagiarized/06/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java,0.8904109589041096
datasets/IR-Plag-Dataset/case-02/non-plagiarized/06/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/02/Main.java,0.8904109589041096
datasets/IR-Plag-Dataset/case-02/non-plagiarized/06/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,0.8904109589041096
datasets/IR-Plag-Dataset/case-02/non-plagiarized/06/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,0.8904109589041096
datasets/IR-Plag-Dataset/case-02/non-plagiarized/06/T02.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java,0.8904109589041096
datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/06/T02.java,0.8904109589041096
datasets/IR-Plag-Dataset/case-02/non-plagiarized/06/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java,0.8904109589041096
datasets/IR-Plag-Dataset/case-02/non-plagiarized/06/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,0.8904109589041096
