pair_key,file_i,file_j,cosine,jaccard,ast_cosine,seq_sim,vote_cosine,vote_jaccard,vote_ast,vote_seq,votes,decision,score_mean
datasets/IR-Plag-Dataset/case-02/original/T2.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/original/T2.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java,datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/original/T2.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/02/Main.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/02/Main.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/original/T2.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java,datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/original/T2.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/original/T2.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/09/Level2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/09/Level2.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/02/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/original/T2.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java,datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/02/Main.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/non-plagiarized/13/No2.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L3/06/inout.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/13/No2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/06/inout.java,1.0,1.0,1.0000000000000002,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L4/03/Main.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L5/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L4/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L5/03/Main.java,1.0000000000000004,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/02/Main.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/02/Main.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/04/Kasus2.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/07/Main.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/03/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L2/09/Level2.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/04/Kasus2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/09/Level2.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/06/inputoutput.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/08/Kasus2L1.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/original/T2.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,datasets/IR-Plag-Dataset/case-02/original/T2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/06/inout.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L2/09/Level2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L2/09/Level2.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/03/Main.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,datasets/IR-Plag-Dataset/case-02/non-plagiarized/12/T02.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L3/07/Main.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/05/inputoutput.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java||datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/07/Main.java,datasets/IR-Plag-Dataset/case-02/plagiarized/L1/09/Level1.java,1.0000000000000002,1.0,1.0,1.0,1,1,1,1,4,1,1.0
